moderator,market,productivity,utilisation,handling_time,accuracy,ad_capacity,final_score
1754632545661953,"[""SE""]",0.0,0.0,0,0.898,0.0,0.5123694948343991
1700711878316033,"[""UZ""]",269.745,0.855109375,96904,0.898,230.661478359375,0.7017808021056494
2729373,"[""GB"", ""PK"", ""IE""]",491.25,0.7720375,115574,0.898,379.263421875,0.7283680051447132
1771651748366337,"[""PH""]",415.836,0.7856,113724,0.899,326.6807616,0.7142519138516203
8636306,"[""US"", ""CA""]",626.49,0.899119792,118780,0.899,563.28955849008,0.8337891425264545
7207797,"[""TW"", ""KR"", ""SG""]",506.06,0.854692708,95931,0.899,432.52579181048,0.7742476305375627
1740028757121026,"[""VN""]",317.2,0.796927083,92628,0.899,252.7852707276,0.6922390672010631
1767847119851522,"[""TH""]",365.1475,0.925802083,104427,0.899,338.05431610224247,0.7621553149984934
1769302206223410,"[""ID""]",524.7975,0.829166667,92119,0.899,435.1445939249325,0.7674352053819883
1694617166265346,"[""TH""]",409.5375,0.889239583,101093,0.899,364.1769557228625,0.7603036146036597
1732374832822274,"[""VN""]",320.945,0.885291667,100236,0.9,284.12993406531496,0.7309033110458443
1737385918688258,"[""MY""]",281.055,0.579416667,90141,0.9,162.84795134368503,0.5943258399790241
1755797122182146,"[""TH""]",448.5,0.909645833,101013,0.9,407.9761561005,0.7826851626830817
1752092805324913,"[""TH""]",463.265,0.89684375,100568,0.9,415.47631984375,0.781417838346044
1703396559410178,"[""US"", ""CA""]",341.655,0.948677083,52554,0.901,324.120268792365,0.767253380794137
1759170867953714,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""KW"", ""EG"", ""LB""]",318.1411765,0.198245098,22180,0.901,63.06992871307779,0.5452427623273026
1693810939049985,"[""KR""]",392.09,0.845263889,71706,0.901,331.41951823800997,0.7370076533009471
1734911759996929,"[""US"", ""CA""]",514.6425,0.822520833,92238,0.901,423.30417779720256,0.7619367954174221
2398007,"[""AU"", ""NZ""]",520.442,0.861220833,130022,0.901,448.215492768186,0.781236467869571
1725713319695361,"[""KR""]",430.725,0.836557292,96636,0.901,360.3261395967,0.7435889387805893
1731144009953282,"[""KR""]",436.2075,0.621260417,94845,0.901,270.9984533485275,0.6499283726234711
1717314112993281,"[""SE""]",310.9341935,0.781854839,84001,0.901,243.10540379853734,0.6852711698632467
1729271917188098,"[""IT""]",354.8208696,0.737326087,72421,0.901,261.6186833681052,0.6785797738937227
5385752,"[""VN""]",423.645,0.804276042,91398,0.902,340.72752381309,0.7272008691058117
1772265481709569,"[""ID""]",419.9575,0.903609375,103550,0.902,379.4775341015625,0.7713190989457998
1739404231546882,"[""VN""]",213.725,0.329677083,28134,0.902,70.460234564175,0.5492968166387512
1703821567576065,"[""US"", ""CA""]",451.3810526,0.686780702,44711,0.903,309.9997961741269,0.6821810792830517
1730409705792513,"[""ID""]",647.9375,0.715078125,111441,0.903,463.3259326171875,0.7489305697096817
1715412305289217,"[""GB""]",125.7533333,0.700131944,57486,0.903,88.04392570780894,0.6064366176037752
1739663,"[""TW"", ""KR""]",514.558,0.8700375,123665,0.903,447.684755925,0.7848456003423011
8792117,"[""MY"", ""ID""]",448.152,0.806979167,129378,0.903,361.649327649384,0.7343113451153249
1762880220789809,"[""TH""]",365.3,0.901703125,101647,0.903,329.39215156250003,0.7533053248870807
1686754849566721,"[""RO""]",270.048,0.57,30483,0.903,153.92736,0.5924104959060366
1721098830726145,"[""ID""]",363.55,0.843135417,48169,0.904,306.52188085035004,0.7296404157514151
1752174620822530,"[""IT""]",274.3066667,0.784381944,67215,0.904,215.16119647830607,0.6779721553769228
1671854872651782,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",87.76,0.274944444,8000,0.904,24.129124405440002,0.5277514771083789
5160681,"[""AU"", ""NZ""]",152.735,0.265041667,31925,0.904,40.481139009245,0.5349274621953501
1749004123327490,"[""SE""]",0.0,0.0,0,0.904,0.0,0.5157928990315109
1691911847674882,"[""PH""]",619.1025,0.841666667,96176,0.905,521.0779377063675,0.8042485426968342
1694617137465346,"[""TH""]",382.215,0.871614583,49196,0.905,333.144167841345,0.7483372186767034
1752092808077314,"[""PL""]",326.5425,0.813354167,93789,0.905,265.5947030775975,0.7042539676283394
1719206878123010,"[""MX"", ""CL"", ""AR"", ""CO"", ""PE""]",0.0,0.0,0,0.905,0.0,0.5163634663976963
1703471807921154,"[""US"", ""CA""]",342.7625,0.71503125,81346,0.905,245.08589882812498,0.6669807617968538
1693811074963458,"[""KR""]",419.8033333,0.87275,73723,0.905,366.38335913757504,0.7595338666395178
1737654173573122,"[""VN""]",373.842,0.831379167,123420,0.906,310.804450549614,0.7251468345598782
1743688605202449,"[""PH""]",176.5,0.636583333,18120,0.906,112.3569582745,0.5982953568598172
1743478384978962,"[""VN""]",465.064,0.772870833,131985,0.906,359.434401078312,0.7240378397625602
1745028869745697,"[""IL""]",264.81,0.637576389,73126,0.906,168.83660357109,0.616469023438225
1719094834709505,"[""TH""]",422.59,0.886291667,125508,0.906,374.53799555752994,0.7648559008022808
1693631923842050,"[""VN""]",249.015,0.858135417,97750,0.906,213.688590864255,0.6998089369419243
1695831473041410,"[""PH""]",493.18,0.8730625,26237,0.906,430.57696375,0.7849819713934575
1878712,"[""TH""]",584.575,0.754395833,91975,0.906,441.00094407597504,0.7491603439364223
1716223451261954,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",500.2834835,0.819184184,97954,0.907,409.824317199625,0.7582377753748263
1724426830167041,"[""PK""]",402.195,0.806260417,95950,0.907,324.27390841531496,0.7237377064867387
1972062,"[""JP""]",578.708,0.824366667,120060,0.907,477.067585126236,0.7829456641770355
1772483949089793,"[""GB""]",270.0633333,0.792354167,71196,0.907,213.98580749416487,0.6810516477638856
1695038938773505,"[""ES""]",221.4554839,0.797215054,97128,0.907,176.54764555593462,0.6680798464153597
1695577889971202,"[""MX"", ""CL"", ""CO"", ""AR"", ""PE""]",193.7325,0.510416667,73529,0.907,98.8842969395775,0.565751674281551
1757052904711169,"[""PK""]",337.6425,0.893625,104545,0.907,301.7257790625,0.7423870154859556
1771766145225730,"[""IL""]",347.4826498,0.738506835,97136,0.908,256.6183119212114,0.678907830023494
1694042067160066,"[""ES""]",280.52,0.907555556,62211,0.908,254.58748456912,0.732042571115881
1677146358517761,"[""RO""]",136.325,0.790583333,62766,0.908,107.776272871225,0.6432932339783777
1896261,"[""US"", ""CA""]",17.16,0.708,6135,0.908,12.14928,0.5859106698039432
1693532818526210,"[""VN""]",350.8575,0.853864583,97698,0.908,299.5847929299225,0.7299892270238936
1708417566496770,"[""NO""]",291.773494,0.704191767,94587,0.908,205.4644923036239,0.6500965248898367
1717387827033089,"[""NL""]",342.8142857,0.792433036,66612,0.908,271.6573652014224,0.7022838117370879
5810618,"[""VN"", ""KH""]",423.96,0.846520833,52696,0.908,358.89097235868,0.750813914868616
1721013824397314,"[""TH""]",381.53,0.517229167,50838,0.908,197.33844408551,0.6164378633250093
1694572439183362,"[""ID""]",404.82,0.829270833,47311,0.908,335.70541861506,0.7374085204844386
1773654622274561,"[""KH""]",217.505,0.914135417,104618,0.909,198.829023874585,0.7127584954936321
1772265394873346,"[""ID""]",242.54,0.872875,50015,0.909,211.7071025,0.706882673447429
1717309548041217,"[""ES""]",0.0,0.0,0,0.909,0.0,0.5186457358624375
6768191,"[""TH""]",576.0875,0.859333333,97289,0.909,495.0511914746375,0.8019689864443759
2500551,"[""TH""]",546.93,0.810390625,96075,0.909,443.22694453124996,0.768330450683083
7202717,"[""VN"", ""SG""]",191.225,0.61875,65244,0.909,118.32046875,0.5941070727113857
1732310494930946,"[""VN""]",375.83,0.844791667,46307,0.909,317.49805220861,0.7361513878800925
1751009383755810,"[""MY""]",215.765,0.942057292,108889,0.909,203.26299160838,0.7228156670224369
2008658,"[""AU"", ""NZ"", ""SG""]",530.765,0.834458333,52971,0.909,442.901277114745,0.7774929794125902
5895016,"[""TW""]",0.0,0.0,0,0.909,0.0,0.5186457358624375
1772302280493057,"[""GB""]",0.0,0.0,0,0.909,0.0,0.5186457358624375
1724185616760833,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",466.6088889,0.741361111,96719,0.91,345.92568427737956,0.7125319979400447
1732438000449538,"[""FI""]",118.175,0.496369792,74549,0.91,58.658500169599996,0.5469854970460407
8905119,"[""VN""]",373.478,0.781975,111102,0.91,292.05045905,0.7052511020914587
1770378596425729,"[""GB""]",112.6156522,0.549557971,46713,0.91,61.88882932587369,0.5536736971912503
1694647755331586,"[""TH""]",402.385,0.899911458,100422,0.91,362.11087202733,0.7672908522910548
1737143080896513,"[""ID""]",427.2875,0.924161458,109337,0.91,394.88263898517505,0.7861426035328577
1760317489089553,"[""HU""]",273.2166667,0.890972222,61902,0.91,243.42846061713243,0.7237262363269169
1707735763608578,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",242.0466667,0.829729167,71406,0.91,200.83317913611765,0.6891207208198559
1667575616633862,"[""US"", ""CA""]",343.585,0.74628125,43306,0.91,256.41104328125,0.6843156283861974
1707001475552258,"[""US"", ""CA""]",253.9975,0.723703125,102979,0.91,183.8187844921875,0.6488488227176437
1694295112088577,"[""CZ""]",247.005,0.787052083,85963,0.911,194.40579976141498,0.6733822226881901
1752289495219201,"[""US"", ""CA""]",383.448,0.805644444,97686,0.911,308.922750762912,0.719582704007499
1769097368736786,"[""MY""]",268.7025,0.617322917,91234,0.911,165.87621110519248,0.6103651722740978
1695095671197697,"[""ES""]",171.035,0.614416667,38625,0.911,105.08675464034499,0.5899564524886076
6073125,"[""JP""]",1323.355,0.844197917,98155,0.911,1117.173534451535,1.0000000000000002
1769227294349330,"[""PT""]",225.0066667,0.678618056,58098,0.911,152.69358674299394,0.6135184356011335
7775518,"[""VN"", ""AU"", ""NZ""]",0.0,0.0,0,0.911,0.0,0.4787144117173535
1757328405260290,"[""TH""]",429.3666667,0.883180556,74839,0.911,379.2082914239727,0.7542948984762934
1752092805324881,"[""PL""]",227.68,0.714229167,88700,0.911,162.61569674256,0.6265415539855572
1700618236673025,"[""KR""]",413.6714286,0.754303571,74073,0.911,312.03383581365154,0.6916597066304867
1721118889344001,"[""SE""]",330.4490323,0.741091398,83913,0.911,244.89293531495417,0.6637199902139708
1672108412836869,"[""SA"", ""ZA"", ""QA"", ""JO"", ""IQ"", ""PK"", ""KW"", ""EG""]",281.4338462,0.571846154,60136,0.911,160.93686255489754,0.5838980002089441
1707039417627650,"[""VN""]",236.362,0.7914875,111225,0.911,187.077568475,0.6576400178657646
1729270880862209,"[""ES""]",466.6773333,0.939627778,80254,0.911,438.5029857316444,0.7919823563171403
1716603082926081,"[""FR""]",146.955,0.676041667,39399,0.912,99.34770317398501,0.5952132918235767
1772265209854994,"[""ID""]",478.7633333,0.928909722,79430,0.912,444.72791483949635,0.7913334330906646
3639978,"[""AU"", ""MY""]",389.488,0.883741667,127068,0.912,344.20677439649603,0.7404328716094367
1728866658882562,"[""ID""]",429.2325,0.843395833,100153,0.912,362.0129018881725,0.7355330113323731
5869200,"[""VN"", ""AU"", ""NZ""]",382.6225,0.786395833,102056,0.912,300.89273961204253,0.6967346473672217
1700618233657346,"[""KR""]",94.8475,0.022916667,17747,0.912,2.1735885732825,0.4794646059179946
1737428933735426,"[""PL""]",367.266,0.7710875,112208,0.912,283.194221775,0.6854657048719075
1735138441321473,"[""NL""]",315.16,0.622791667,41405,0.913,196.27902177172,0.6133080246699707
2712226,"[""JP""]",858.87,0.878020833,100924,0.913,754.10575283871,0.8837550305227481
1723656806883329,"[""MX"", ""UY"", ""CL"", ""AR"", ""CO"", ""EC"", ""PE"", ""BR""]",243.765,0.61328125,22299,0.913,149.49650390624998,0.5948217436798958
1695096148334594,"[""NL""]",472.2226087,1.115514493,76199,0.913,526.771163927118,0.8772630153382326
1696368514880514,"[""ID""]",328.2633333,0.821576389,70002,0.913,269.69340401371744,0.6982072080804791
1762598247044114,"[""HU""]",329.5575,0.901041667,101826,0.913,296.9450391723525,0.7305673193037627
1739405172999234,"[""VN""]",359.17,0.872395833,95569,0.913,313.33841133861,0.7278698709942315
1691911660815362,"[""PH""]",60.43555556,0.0,37790,0.914,0.0,0.4785774125250255
1749554287819777,"[""HU""]",0.0,0.0,0,0.914,0.0,0.48029085873727895
5320637,"[""TR"", ""GB"", ""IE""]",0.0,0.0,0,0.914,0.0,0.48029085873727895
8622880,"[""PH""]",261.425,0.240744792,52890,0.915,62.93670724860001,0.5081956179070999
1731137385143297,"[""TW"", ""MY""]",0.0,0.0,0,0.915,0.0,0.4808163410772541
1708990849970178,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""EG"", ""LB""]",335.4125714,0.796347619,99240,0.915,267.1050026170575,0.6892107503397746
1761892264652834,"[""DK""]",351.088,0.8135875,118316,0.915,285.64080820000004,0.700149281547041
1738295845374977,"[""VN""]",259.0725,0.842375,94521,0.915,218.23619718749998,0.6862648343388766
1737386027356162,"[""MY""]",703.27,0.809265625,90843,0.915,569.13223609375,0.7992822491937641
1766126778793985,"[""TH""]",568.722,0.899508333,126817,0.915,511.570178160426,0.8050308726037387
1695079848044545,"[""ID""]",175.35,0.3375,9612,0.915,59.180625,0.5082607798973586
7183392,"[""VN"", ""AU"", ""NZ""]",481.9675,0.783020833,90355,0.916,377.3905933289275,0.7245565020521283
5323368,"[""AU"", ""NZ"", ""SG""]",392.23,0.817130208,132203,0.916,320.50298148384,0.7132534918916419
1695648893714433,"[""TW""]",502.328,0.870754167,122621,0.916,437.40419920077596,0.7708843481936961
1724470390768641,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""LB"", ""EG""]",291.0791111,0.825037037,135182,0.916,240.15104735453778,0.6873838475230718
2062837,"[""US"", ""CA""]",627.06,0.9214375,76100,0.916,577.7965987499999,0.8373796381023555
1739949027608577,"[""PL""]",0.0,0.0,0,0.916,0.0,0.4813418234172292
1740298905711617,"[""JP""]",149.4475,0.021098958,17227,0.917,3.153186525705,0.4825805014982873
1695031190880258,"[""ID""]",365.0933333,0.829027778,70307,0.917,302.6725148683124,0.7135745547548809
1717232583006210,"[""SE""]",489.4933333,0.937888889,58178,0.917,459.0903585416437,0.8019268563130428
6888819,"[""US"", ""CA""]",103.3175,0.874385417,50246,0.917,90.3393153208975,0.6537997659873993
1739401456230402,"[""VN""]",248.3866667,0.866840278,75972,0.917,215.31156721372133,0.6942203982372248
1738944644500481,"[""HU""]",270.6193548,0.586758065,67686,0.917,158.78808897399648,0.5897077215518749
2259209,"[""VN""]",413.76,0.824329167,115716,0.917,341.07443613792003,0.723719637202289
5338213,"[""JP""]",998.04,0.931713542,88363,0.917,929.88738345768,0.9637173619440654
1726073812314114,"[""PH""]",455.7175,0.869854167,99384,0.917,396.40776634982245,0.7576035111407634
1741913061098497,"[""VN""]",370.1133333,0.891666667,69941,0.917,330.01772231587114,0.7421903896638932
1711502592367617,"[""ES""]",0.0,0.0,0,0.917,0.0,0.4818673057572044
1752720527795217,"[""TH""]",434.3866667,0.900097222,75669,0.917,390.99023197050985,0.7658715997048219
2613990,"[""JP""]",866.6,0.923979167,53193,0.917,800.7203461222001,0.9175792994532352
5398752,"[""VN"", ""AU"", ""NZ""]",341.9875,0.850619792,106123,0.918,290.9013361166,0.714916103793219
1694644258242562,"[""SE""]",0.0,0.0,0,0.918,0.0,0.4823927880971795
1672986639510534,"[""HU""]",278.6,0.717682292,76088,0.918,199.94628655120002,0.6439279048426517
1707594790858753,"[""TH""]",421.645,0.852260417,48201,0.918,359.351343525965,0.7417906679701232
1695538424423426,"[""MY""]",555.6575,0.812869792,91137,0.918,451.67719644824,0.7603931173226264
9656891,"[""US"", ""CA""]",617.8914286,0.934946429,91064,0.918,577.6953846792785,0.8416088858668591
1735590506937346,"[""CZ""]",265.1775,0.633973958,65760,0.918,168.115629247545,0.6077845098110318
1729880322678785,"[""ID""]",336.3725,0.864145833,98819,0.919,290.6748942107925,0.7196378971635067
1741279730538497,"[""VN""]",299.224,0.787254167,114557,0.919,235.56534086640798,0.6763311326869312
1669724932562950,"[""JP""]",314.5825,0.733546875,62154,0.919,230.7610098046875,0.6605085091814255
1680305893816321,"[""JP""]",197.0375,0.719114583,65364,0.919,141.6925396478625,0.6247909421809296
1772381082377217,"[""IT""]",338.2425806,0.72288172,81687,0.919,244.5093784413666,0.6612772112419281
1087262,"[""GB"", ""IE"", ""HU""]",0.0,0.0,0,0.919,0.0,0.48291827043715463
1769098122602498,"[""MY""]",546.5025,0.861255208,97909,0.919,470.67812431002005,0.7818523554055584
1724426811354114,"[""PK""]",566.595,0.705208333,133760,0.92,399.567515436135,0.708464650003488
1694647715227650,"[""TH""]",398.655,0.74253125,43211,0.92,296.01379546874995,0.687271134834938
1710303142350850,"[""PH""]",192.29,0.196166667,5484,0.92,37.720888397429995,0.5009702720500179
1769935154352129,"[""PT""]",369.3725,0.742239583,85797,0.92,274.1628903716675,0.6777645374379843
1757699691554817,"[""TH""]",398.04,0.918401042,104054,0.92,365.56035075768,0.7625200969452959
1717156007162882,"[""US"", ""CA""]",275.6333333,0.804486111,74065,0.92,221.7431883684838,0.6787899855054764
1694797801980930,"[""TH""]",492.6,0.911270833,103811,0.92,448.8920123358,0.7895553417329052
1753012934144049,"[""DE""]",130.5538462,0.563961538,27241,0.92,73.62734789476747,0.555797827902914
1693578512149506,"[""VN""]",229.9025,0.883541667,101221,0.92,203.12843809746752,0.695152570250936
1736353473938434,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",394.71,0.733682292,83584,0.921,289.59173747532,0.6810536644714301
1731051715822594,"[""MY""]",562.625,0.884265625,104693,0.921,497.50994726562504,0.7987400842334459
1739929854796801,"[""JP""]",99.94,0.626545833,94509,0.921,62.61699055002,0.5685524501500963
1754816678742065,"[""DK""]",222.86,0.7205,20632,0.921,160.57063000000002,0.6344594997212762
1766581327986690,"[""TH""]",430.8825,0.890255208,100610,0.921,383.59538966106,0.7608243350729973
1696572963308546,"[""MX"", ""CO"", ""CL"", ""AR"", ""PE""]",594.5466667,0.804319444,73171,0.921,478.20544439219725,0.7690070841555161
1739401440195586,"[""VN""]",299.57,0.9008125,77759,0.921,269.856400625,0.7251344924603488
1705885139658754,"[""ES""]",106.7432258,0.444424731,60045,0.921,47.439329412237264,0.5093535797862082
1686046427415554,"[""GR""]",0.0,0.0,0,0.921,0.0,0.48396923511710493
1727530193767425,"[""JP""]",109.8,0.664369792,74265,0.921,72.9478031616,0.5844967440162079
1695027469140994,"[""IT""]",121.08,0.66121875,37612,0.921,80.06036625,0.5875492332071259
1736487777311745,"[""ID""]",598.285,1.008010417,122215,0.921,603.077512334845,0.872569895235721
1099005,"[""VN""]",389.17,0.643255208,75718,0.921,250.33562929736001,0.640167936992287
7039799,"[""VN""]",342.68,0.71478125,80474,0.922,244.94123875000002,0.6601922950711316
1735693880924161,"[""HU""]",224.1456359,0.818890274,133126,0.922,183.55068119805526,0.6681220166963285
1658495634612229,"[""JP""]",242.41,0.802927083,66150,0.922,194.63755419003002,0.6699313821853842
1739288728407042,"[""MY""]",526.85,0.896447917,50998,0.922,472.29358507145,0.7962207672943099
1749551020194849,"[""FR""]",572.0125,0.777666667,86228,0.922,444.8350543573375,0.7490746515203163
1719286998471682,"[""SE""]",568.9764103,0.804235043,116692,0.922,457.5907678036062,0.760349081414519
1719287042401282,"[""NL""]",182.5470968,0.812080645,88113,0.922,148.24296411222142,0.6555495773845474
1736487442745345,"[""ID""]",481.7666667,0.910743056,78227,0.922,438.7656463092914,0.7876895669890763
1752090733056018,"[""PL""]",380.9,0.800552083,45765,0.922,304.9302884147,0.7086901916259318
1695030771672066,"[""ID""]",327.6125,0.623359375,95420,0.922,204.22032324218753,0.6175461287274842
1693810073212929,"[""TH""]",379.62,0.874604167,49149,0.922,332.01723387654,0.7405260700639658
1773649308319745,"[""DE""]",206.915,0.804,44320,0.923,166.35966,0.6616464585636355
1695769088444418,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",227.3351111,0.868385185,70594,0.923,197.41444250956906,0.6909898261286687
1695025787506689,"[""FR""]",366.6270968,0.718317204,100096,0.923,263.35455108401334,0.6672951348918637
1735599208242177,"[""JP""]",31.64,0.048666667,13359,0.923,1.53981334388,0.48514345934439823
1710178216772609,"[""US"", ""CA""]",324.7566667,0.801277778,66126,0.923,260.2203002840626,0.6927965247796757
1759306276576305,"[""TH""]",427.2,0.882588542,99369,0.923,377.0418251424,0.7570342083936563
1734245031704577,"[""MY""]",298.67,0.576307292,89424,0.923,172.12569890164,0.5926535744856228
1729881220899841,"[""ID""]",234.546,0.84125,115174,0.923,197.3118225,0.6808673530602193
9627209,"[""KR"", ""ID""]",584.125,0.831630208,92099,0.923,485.775995248,0.7799505065646372
1716134646375425,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",181.4025,0.832947917,95066,0.923,151.09883451359252,0.6629903743290708
7519665,"[""VN""]",450.9225,0.844484375,99568,0.923,380.7970055859375,0.7467704264457643
1658495710301189,"[""JP""]",282.985,0.8173125,28146,0.924,231.2871778125,0.689494382067655
1710771975882753,"[""VN""]",347.9225,0.830302083,94903,0.924,288.8807764725675,0.7108498083624939
1763709643174962,"[""NO""]",317.475,0.86996875,49056,0.924,276.19332890625003,0.7203496660389725
1729420048067586,"[""VN""]",280.558,0.7247625,123212,0.924,203.33791747499998,0.6476616704540276
1671869410894854,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""EG"", ""LB""]",346.4523077,0.766737179,79256,0.924,265.637865063938,0.6840527396162344
1736488544904194,"[""ID""]",506.198,0.910141667,133912,0.924,460.711891552066,0.793671012814875
1735138375955458,"[""MX"", ""CL"", ""AR"", ""CO"", ""PE""]",341.7033333,0.764229167,63632,0.925,261.1396537689823,0.6827534774386235
1695065942222849,"[""ID""]",151.62,0.38125,9795,0.925,57.805125,0.5128617753926645
1739288436103169,"[""MY""]",668.865,0.850458333,96049,0.925,568.8418129020449,0.8153842529254777
1721716500382722,"[""VN""]",319.35,0.877348958,99911,0.925,280.18138973730004,0.7222731952348451
1752720282275889,"[""TH""]",384.91,0.894739583,100412,0.925,344.39421289253005,0.7500269513069086
1736487393897473,"[""ID""]",481.1525,0.986354167,113700,0.926,474.5867733374675,0.8232935978451787
1749551102733346,"[""FR""]",368.7636364,0.609934343,67276,0.926,224.9216062899249,0.6234517410788772
3139936,"[""US"", ""CA""]",587.545,0.909052083,97236,0.926,534.1090061062349,0.8213515764835349
1728803946082306,"[""VN""]",324.175,0.704635417,98262,0.926,228.425186305975,0.6521534870732256
1736488213441537,"[""ID""]",508.3825,0.64134375,101940,0.926,326.047938984375,0.6669814901801459
1752090693569553,"[""SE""]",662.5394872,1.067987179,112241,0.927,707.5836779108346,0.9301489037727669
7259797,"[""US"", ""CA""]",706.96,0.953854167,79295,0.927,674.33674190232,0.8852103266534215
1757803306771458,"[""IL""]",282.0825,0.883770833,102113,0.927,249.2962859997225,0.7140955947722902
3657851,"[""VN""]",437.14,0.812097222,46171,0.927,355.00017962507997,0.7316746097453357
1695096263485442,"[""SE""]",0.0,0.0,0,0.927,0.0,0.4871221291569558
1695612806451201,"[""PH""]",374.2833333,0.7935,68171,0.927,296.99382497355,0.7047964421879929
1735501938296834,"[""CZ""]",453.7704348,0.836268116,67127,0.928,379.4737466066968,0.7471109535398048
1742577881965569,"[""NO""]",316.7875,0.794734375,107157,0.928,251.7619158203125,0.6881031503195546
1695769002769410,"[""MX"", ""UY"", ""CO"", ""AR"", ""CL"", ""EC"", ""PE"", ""BR""]",262.6763636,0.498671717,72495,0.928,130.9892732517283,0.557322894988259
1700717285620737,"[""GR""]",331.2175,0.891526042,101305,0.928,295.28902681613494,0.7329862905085901
6677133,"[""AU"", ""NZ""]",224.665,0.186072917,248846,0.928,41.804071897805,0.5050875210084137
1729239939698689,"[""VN""]",286.066,0.782075,119750,0.928,223.72506694999996,0.6739158921938188
1724426780891138,"[""PK""]",0.0,0.0,0,0.928,0.0,0.4876476114969309
1761689696230402,"[""PT""]",448.558,0.803454167,112026,0.928,360.395794241186,0.7286043254717193
6729353,"[""US"", ""CA""]",824.42,0.987182292,121141,0.928,813.8528251706399,0.9428593215413358
5563535,"[""US"", ""CA""]",637.78,0.883055556,78799,0.929,563.1951725056799,0.8255832156106314
1709515822030849,"[""GR""]",287.2085714,0.823172619,82338,0.929,236.4222319185865,0.6927845159137304
1771651753127937,"[""PH""]",341.3,0.892380208,102365,0.929,304.5693649904,0.7368437789812275
8959882,"[""JP""]",725.0166667,0.843916667,77776,0.929,611.8536488809139,0.8307861331861394
1752272576137233,"[""PT""]",0.0,0.0,0,0.929,0.0,0.48817309383690605
1721671945959426,"[""DK""]",211.2075,0.693348958,79006,0.929,146.440500046785,0.6219761912948939
1649165395330053,"[""JP""]",170.82,0.863645833,31897,0.929,147.52798119306,0.6760247345043704
1706957000738817,"[""VN""]",271.3425,0.86075,98314,0.929,233.55805687499998,0.7025311626106646
6669692,"[""VN""]",411.015,0.831026042,92240,0.929,341.56416865263,0.731590650136331
1761882871064593,"[""DK""]",0.0,0.0,0,0.93,0.0,0.48869857617688117
1721121602885634,"[""SE""]",257.1786667,0.793822222,85974,0.93,204.15414065079142,0.672808378697686
1707485343250433,"[""JP""]",110.9025,0.719864583,78900,0.93,79.8347819161575,0.6070911398898996
1708585136236546,"[""VN""]",283.535,0.824104167,92805,0.93,233.66237499034503,0.6920583504514123
6080830,"[""MY"", ""ID""]",419.5942857,0.89735119,88745,0.93,376.52343159009496,0.764513513782431
1768119758272514,"[""FR""]",420.9187097,0.65144086,74787,0.93,274.20364623705836,0.6545740130332738
1704427801912322,"[""RO""]",274.548,1.28725,119688,0.93,353.411913,0.8735416795315081
2289168,"[""AU"", ""NZ"", ""SG""]",559.36,0.870479167,105318,0.93,486.91122685312007,0.7943354691121373
8035393,"[""MY"", ""ID""]",469.845,0.688322917,79341,0.931,323.405080937865,0.6832123507036124
1711434786638849,"[""MX"", ""CL"", ""AR"", ""CO"", ""PE""]",269.1094737,0.766763158,111207,0.931,206.34322990192996,0.6647042297308823
1672028640715781,"[""SA"", ""OM"", ""BH"", ""QA"", ""JO"", ""IQ"", ""KW"", ""EG"", ""LB""]",31.58222222,0.368537037,14083,0.931,11.639218598834361,0.494090586239337
1770122030869554,"[""FI""]",211.6533333,0.357256944,63402,0.931,75.61462304217144,0.5225089893560667
1694642426071042,"[""TH""]",0.0,0.0,0,0.931,0.0,0.48922405851685635
7615952,"[""US"", ""CA""]",815.5925,1.048677083,143252,0.931,855.2931638166775,0.9763055855062927
1705177842106369,"[""ID""]",280.92,0.861390625,98773,0.931,241.981854375,0.7064398218529406
7257335,"[""VN""]",345.66,0.636901042,84339,0.931,220.15121417772,0.6312184585156263
1746474759433249,"[""SA"", ""BH"", ""OM"", ""QA"", ""JO"", ""IQ"", ""KW"", ""MA"", ""LB"", ""EG""]",455.6927273,0.756670455,118858,0.931,344.8092233062819,0.7098283791092458
1711495963719681,"[""ID""]",462.46,0.852104167,48935,0.931,394.06409307082,0.7589575090030753
1770099191136306,"[""PL""]",335.665,0.659651042,76829,0.931,221.42176701293002,0.6388829321278445
1752697349807106,"[""TW""]",241.7725,0.9,101453,0.932,217.59525000000002,0.7099024869712957
1696369097856001,"[""MY""]",246.805,0.786958333,47000,0.932,194.225251376065,0.6696419442232678
